batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning	defl_types	defl_notes
44	rekenkamer__kamerstuk:2015:05:20:beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten	Beantwoording Kamervragen over de webpublicatie 'Belastinguitgaven en milieueffecten'	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/05/20/beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten/Beantwoording_vragen_TK_Belastinguitgaven_en_milieueffecten.pdf	2015-05-20	34000, nr. 54	Beantwoording vragen Tweede Kamer bij webpublicatie 'Belastinguitgaven en milieueffecten'	20 mei 2015	2014-2015	15	U geeft aan dat het financiële belang van belastinguitgaven ruim drie keer zo groot is als dat van subsidies. Wat ziet de Algemene Rekenkamer als belangrijkste reden voor het grote aandeel belastinguitgaven vis à vis subsidieregelingen? Welk resultaat krijg je als je de twee groepen vergelijkt op basis van de omvang van milieueffecten? Welk middel is dan effectiever?	Wij hebben niet onderzocht waarom het aandeel belastinguitgaven groter is dan subsidieregelingen en welk middel per doelstelling effectiever is.			DEFL	H	De AR geeft expliciet aan dat zij dit niet heeft onderzocht en beantwoordt de vraag niet inhoudelijk. Er is geen substantiële inhoud aanwezig, dus DEFL is het enige passende label.	SCOPE	
44	rekenkamer__kamerstuk:2015:05:20:beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten	Beantwoording Kamervragen over de webpublicatie 'Belastinguitgaven en milieueffecten'	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/05/20/beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten/Beantwoording_vragen_TK_Belastinguitgaven_en_milieueffecten.pdf	2015-05-20	34000, nr. 54	Beantwoording vragen Tweede Kamer bij webpublicatie 'Belastinguitgaven en milieueffecten'	20 mei 2015	2014-2015	16	Welke stappen zijn sinds 2012 op Europees niveau gezet om te werken aan een definitie van milieuschadelijke regelingen om vervolgens op Europees niveau naar mogelijk afschaffing te kijken? Welke rol heeft Nederland hierin gespeeld?	In Europees verband zijn studies verricht om milieubelastende subsidies te identificeren. Voor actuele informatie verwijzen we naar de verantwoordelijke bewindspersoon.			DEFL	H	De AR geeft minimaal eigen inhoud en verwijst voor actuele informatie naar de verantwoordelijke bewindspersoon. Het antwoord beantwoordt de vraag niet substantieel; de verwijzing naar de minister is kenmerkend voor DEFL.	MIN_POL	
44	rekenkamer__kamerstuk:2015:05:20:beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten	Beantwoording Kamervragen over de webpublicatie 'Belastinguitgaven en milieueffecten'	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/05/20/beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten/Beantwoording_vragen_TK_Belastinguitgaven_en_milieueffecten.pdf	2015-05-20	34000, nr. 54	Beantwoording vragen Tweede Kamer bij webpublicatie 'Belastinguitgaven en milieueffecten'	20 mei 2015	2014-2015	17	Kunt u toelichten waar het van afhankelijk is of de genoemde belastinguitgaven met mogelijk negatieve milieueffecten daadwerkelijk negatieve milieugevolgen hebben?	Wij hebben niet onderzocht waarvan het afhankelijk is of belastinguitgaven daadwerkelijk negatieve milieugevolgen hebben. In ons antwoord op vraag 3 verwijzen we naar methodes die deze dergelijke gevolgen kunnen schatten.			DEFL	H	De AR geeft expliciet aan dit niet onderzocht te hebben ('Wij hebben niet onderzocht...') en verwijst voor verdere informatie naar een ander antwoord. Er wordt geen substantiële inhoud gegeven op de gestelde vraag.	SCOPE	
44	rekenkamer__kamerstuk:2015:05:20:beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten	Beantwoording Kamervragen over de webpublicatie 'Belastinguitgaven en milieueffecten'	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/05/20/beantwoording-kamervragen-over-de-webpublicatie-belastinguitgaven-en-milieueffecten/Beantwoording_vragen_TK_Belastinguitgaven_en_milieueffecten.pdf	2015-05-20	34000, nr. 54	Beantwoording vragen Tweede Kamer bij webpublicatie 'Belastinguitgaven en milieueffecten'	20 mei 2015	2014-2015	19	Bent u bereid nader onderzoek te (laten) doen naar de effectiviteit van de vier belastinguitgaven die mogelijk milieubelastend zijn maar die tot op heden niet zijn geëvalueerd of waar geen effectiviteitsuitspraken over zijn gedaan en de Kamer hier nader over te informeren?	Het is aan de verantwoordelijke minister om hiernaar nader onderzoek te (laten) doen, conform artikel 20 van de Comptabiliteitswet 2001 en de Regeling Periodiek Evaluatieonderzoek (RPE). Deze vraag moet u aan de desbetreffende minister(s) voorleggen.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar verwijst door naar de verantwoordelijke minister en geeft aan dat het aan de minister is om dit te doen. Dit is een klassiek DEFL-patroon: geen substantieel antwoord, enkel doorverwijzing.	MIN_POL	
46	rekenkamer__kamerstuk:2015:06:03:beantwoording-kamervragen-over-het-trendrapport-open-data-2015	Beantwoording Kamervragen over het Trendrapport open data 2015	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/06/03/beantwoording-kamervragen-over-het-trendrapport-open-data-2015/Antwoorden_TKvragen_Trendrapport_open_data.pdf	2015-06-03	32802, nr. 11	Beantwoording vragen Tweede Kamer bij de publicatie Trendrapport open data 2015	3 juni 2015	2014-2015	5	In hoeverre is de praktijk van de National Health Service (NHS) in het Verenigd Koninkrijk toe te passen in de Zorgverzekeringswet (ZVW) met privaatrechtelijke verzekeraars?	De minister van VWS heeft mede als doel het 'scheppen van randvoorwaarden om het zorgstelsel te laten werken zodat de kwaliteit, de toegankelijkheid en de betaalbaarheid van de zorg voor de burger is gewaarborgd' (zie Begroting 2015 Ministerie van VWS). Op basis hiervan en gegeven de Organisatie van de Nederlandse gezondheidszorg zet de minister van VWS zich al in voor meer open data in de zorg. Dit doet ze hoofdzakelijk via eigen websites zoals www.zorgopdekaart.nl en www.monitorlangdurigezorg.nl. Voor de minister van VWS is 2015 het jaar van de transparantie. In dat kader zet ze verdere stappen op het gebied van open data. In haar brief aan de Tweede Kamer van 7 mei 2015 kondigt ze verschillende initiatieven aan die meer open data in de zorg moeten opleveren. Of dat de praktijk van de National Health Service zal evenaren, is op dit moment lastig te beantwoorden. Hiervoor is aanvullend onderzoek nodig. Voor de beheersing van de zorguitgaven is het overigens van belang dat data over geldstromen in de zorg en de daarvoor geleverde prestaties eerder en op groter detailniveau beschikbaar komen. Dit kan bijvoorbeeld via het Zorginstituut Nederland dat nu al deze gegevens op meer geaggregeerd niveau ontsluit via www.zorgcijfersdatabank.nl.		Begroting 2015 Ministerie van VWS: randvoorwaarden zorgstelsel	DEFL	M	De AR beantwoordt de kernvraag (in hoeverre de NHS-praktijk toepasbaar is in het ZVW-stelsel) niet substantieel: ze geeft aan dat dit 'lastig te beantwoorden' is en dat 'aanvullend onderzoek nodig' is. De rest is feitelijke context over bestaand beleid, maar de eigenlijke vraag wordt gedeflecteerd. Hoewel er enige feitelijke inhoud en een lichte aanbeveling over data-ontsluiting aanwezig is, overheerst het niet-beantwoorden van de gestelde vraag. De slotzin bevat een licht adviesachtig element, maar is te impliciet om ADV te rechtvaardigen.	NO_DATA	
46	rekenkamer__kamerstuk:2015:06:03:beantwoording-kamervragen-over-het-trendrapport-open-data-2015	Beantwoording Kamervragen over het Trendrapport open data 2015	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/06/03/beantwoording-kamervragen-over-het-trendrapport-open-data-2015/Antwoorden_TKvragen_Trendrapport_open_data.pdf	2015-06-03	32802, nr. 11	Beantwoording vragen Tweede Kamer bij de publicatie Trendrapport open data 2015	3 juni 2015	2014-2015	7	Bij welke ministeries en/of beleidsterreinen kunnen er wat betreft open data eenvoudig grote stappen gezet worden of quick wins behaald worden en hoe kan dat?	Hiervoor is de rijksbrede data-inventarisatie van belang. De minister van BZK coördineert deze op dit moment. Departementen moeten daarvoor inventariseren over welke data ze beschikken, welke data openbaar zijn en welke data opengemaakt kunnen worden. Juni 2015 moeten de resultaten beschikbaar zijn en wordt de Tweede Kamer hierover geïnformeerd. Een gedegen analyse van deze inventarisatie kan zicht geven op waar de overheid zonder veel moeite snel meer open data kan ontsluiten.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar verwijst naar een lopende inventarisatie van de minister van BZK waarvan de resultaten nog niet beschikbaar zijn. Er wordt geen eigen analyse, oordeel of aanbeveling gegeven over welke ministeries quick wins kunnen behalen.	FUTURE	
46	rekenkamer__kamerstuk:2015:06:03:beantwoording-kamervragen-over-het-trendrapport-open-data-2015	Beantwoording Kamervragen over het Trendrapport open data 2015	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2015/06/03/beantwoording-kamervragen-over-het-trendrapport-open-data-2015/Antwoorden_TKvragen_Trendrapport_open_data.pdf	2015-06-03	32802, nr. 11	Beantwoording vragen Tweede Kamer bij de publicatie Trendrapport open data 2015	3 juni 2015	2014-2015	9	Wat zijn de redenen dat de door de Kamer gevraagde datasets (nog) niet beschikbaar zijn of kunnen worden gesteld?	Wij hebben in ons onderzoek niet onderzocht welke redenen departementen aanvoeren om de gevraagde datasets niet beschikbaar te stellen.			DEFL	H	De AR geeft expliciet aan dat zij dit niet heeft onderzocht en levert geen inhoudelijk antwoord op de vraag. Dit is een klassiek DEFL-patroon.	SCOPE	
47	rekenkamer__kamerstuk:2016:04:28:beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst	Beantwoording Kamervragen over het rapport Intensivering toezicht en invordering bij de Belastingdienst	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/04/28/beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst/Beantwoording_TK-vragen_Intensivering_toezicht.pdf	2016-04-28	16002391 R	Beantwoording vragen Tweede Kamer bij Rekenkamerrapport Intensivering toezicht en invordering bij de Belastingdienst	28 april 2016	2015-2016	3	Zijn er andere manieren denkbaar om dit inzichtelijk te maken?	Onderzoek naar alternatieve manieren om de relatie tussen opbrengsten en investeringen zichtbaar te maken is geen onderdeel geweest van ons onderzoek.			DEFL	H	De AR geeft expliciet aan dat dit geen onderdeel is geweest van hun onderzoek, zonder enige inhoudelijke bijdrage. Dit is een klassiek DEFL-antwoord.	SCOPE	
47	rekenkamer__kamerstuk:2016:04:28:beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst	Beantwoording Kamervragen over het rapport Intensivering toezicht en invordering bij de Belastingdienst	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/04/28/beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst/Beantwoording_TK-vragen_Intensivering_toezicht.pdf	2016-04-28	16002391 R	Beantwoording vragen Tweede Kamer bij Rekenkamerrapport Intensivering toezicht en invordering bij de Belastingdienst	28 april 2016	2015-2016	5	Is de beoogde doelstelling van 0,38% extra inkomsten in 2014 gebaseerd op het uitgangspunt dat alle overige variabelen en omstandigheden gelijk blijven? Indien ja, dan wordt dus ook aangenomen dat de belastingmoraal gelijk is gebleven?	De (interne) business case 'Intensivering toezicht en invordering' vermeldt het effect dat versterking van het toezicht op bepaalde belastingen kan hebben op de belastingmoraal. Zelf hebben wij het effect van deze variabele op de extra belastinginkomsten niet onderzocht.			DEFL	H	De AR verwijst naar wat de interne business case vermeldt (geen eigen inhoud) en geeft expliciet aan dat zij het effect van deze variabele niet zelf hebben onderzocht. Er wordt geen substantieel antwoord op de vraag gegeven.	SCOPE	
47	rekenkamer__kamerstuk:2016:04:28:beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst	Beantwoording Kamervragen over het rapport Intensivering toezicht en invordering bij de Belastingdienst	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/04/28/beantwoording-kamervragen-over-het-rapport-intensivering-toezicht-en-invordering-bij-de-belastingdienst/Beantwoording_TK-vragen_Intensivering_toezicht.pdf	2016-04-28	16002391 R	Beantwoording vragen Tweede Kamer bij Rekenkamerrapport Intensivering toezicht en invordering bij de Belastingdienst	28 april 2016	2015-2016	9	"Zijn de eerder door de Algemene Rekenkamer geconstateerde ""ernstige onvolkomendheden"" op het gebied van ICT-systemen bij de Belastingdienst toegenomen, afgenomen of gelijk gebleven?"	Onderzoek naar de 'ernstige onvolkomenheid' op het gebied van ICT-systemen maakt deel uit van ons onderzoek naar het Jaarverslag 2015 van het Ministerie van Financiën. Wij zullen hierover rapporteren op 18 mei 2016, wanneer we de resultaten van ons verantwoordingsonderzoek 2015 aan de Tweede Kamer aanbieden.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar verwijst naar toekomstig onderzoek (rapportage op 18 mei 2016). Er wordt geen substantiële informatie over de stand van zaken gegeven.	FUTURE|SCOPE	
48	rekenkamer__kamerstuk:2016:05:12:beantwoording-kamervragen-over-het-rapport-begrotingsreserves	Beantwoording Kamervragen over het rapport Begrotingsreserves	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/05/12/beantwoording-kamervragen-over-het-rapport-begrotingsreserves/Antwoorden_TK_Begrotingsreserves.pdf	2016-05-12	31 865, nr. 78	Begrotingsreserves; Het opzij zetten van geld als begrotingsinstrument	12 mei 2016	2015-2016	3	Kunt u een nadere duiding geven over hoe een balans wordt opgemaakt bij een nieuw kabinet, mede met het oog op begrotingsreserves?	Op dit moment kunnen we nog geen nadere duiding geven van de wijze waarop een balans voor de rijksoverheid wordt opgemaakt, omdat een balans onderdeel is van een baten-lastenboekhouding. De minister van Financiën heeft in reactie op ons rapport voorgesteld om samen met de Algemene Rekenkamer een werkgroep in te stellen die gaat onderzoeken wat de voor- en nadelen zijn van een rijksbrede toevoeging van een baten-lastenboekhouding aan de huidige verplichtingen-kasboekhouding, rekening houdend met internationale ontwikkelingen. Het ligt in de rede dat het opmaken van een balans tot de aandachtspunten van deze werkgroep zal behoren.			DEFL	H	De AR geeft aan dat ze op dit moment geen nadere duiding kan geven en verwijst naar een toekomstige werkgroep die dit onderwerp zal onderzoeken. Er wordt geen substantieel inhoudelijk antwoord op de vraag gegeven.	FUTURE	
48	rekenkamer__kamerstuk:2016:05:12:beantwoording-kamervragen-over-het-rapport-begrotingsreserves	Beantwoording Kamervragen over het rapport Begrotingsreserves	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/05/12/beantwoording-kamervragen-over-het-rapport-begrotingsreserves/Antwoorden_TK_Begrotingsreserves.pdf	2016-05-12	31 865, nr. 78	Begrotingsreserves; Het opzij zetten van geld als begrotingsinstrument	12 mei 2016	2015-2016	9	Wat zijn de kosten van een rijksbrede toevoeging van een baten-lastenboekhouding aan een strakke verplichtingen-kasboekhouding?	Het ligt in de rede dat de werkgroep die op voorstel van de minister van Financiën zal worden ingesteld, deze vraag betrekt in haar onderzoek. Zie ook ons antwoord op vraag 3.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar verwijst naar een nog in te stellen werkgroep en naar het antwoord op een andere vraag. Er wordt geen eigen feit, oordeel of aanbeveling gegeven.	MIN_POL	
48	rekenkamer__kamerstuk:2016:05:12:beantwoording-kamervragen-over-het-rapport-begrotingsreserves	Beantwoording Kamervragen over het rapport Begrotingsreserves	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/05/12/beantwoording-kamervragen-over-het-rapport-begrotingsreserves/Antwoorden_TK_Begrotingsreserves.pdf	2016-05-12	31 865, nr. 78	Begrotingsreserves; Het opzij zetten van geld als begrotingsinstrument	12 mei 2016	2015-2016	12	In hoeverre heeft de Rekenkamer in beeld waaraan de 398 miljoen euro die wordt onttrokken aan de begrotingsreserve duurzame energie in de komende jaren wordt gespendeerd?	Wij hebben geen informatie over de bestemming van dit geld, anders dan de informatie die de Staten-Generaal al van de minister van EZ hebben ontvangen in het kader van de eerste suppletoire begrotingswet 2015.			DEFL	H	De AR geeft expliciet aan geen aanvullende informatie te hebben en verwijst naar de minister van EZ als bron. Er wordt geen inhoudelijk antwoord op de vraag gegeven.	NO_DATA	
48	rekenkamer__kamerstuk:2016:05:12:beantwoording-kamervragen-over-het-rapport-begrotingsreserves	Beantwoording Kamervragen over het rapport Begrotingsreserves	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2016/05/12/beantwoording-kamervragen-over-het-rapport-begrotingsreserves/Antwoorden_TK_Begrotingsreserves.pdf	2016-05-12	31 865, nr. 78	Begrotingsreserves; Het opzij zetten van geld als begrotingsinstrument	12 mei 2016	2015-2016	14	Wanneer is de beoogde Rekenkamer-Financiën werkgroep over een baten-lasten stelsel naar verwachting klaar en in staat te rapporteren?	Het ligt in de rede dat de minister van Financiën als initiatiefnemer van de werkgroep uw Kamer hierover nader informeert.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar verwijst door naar de minister van Financiën als degene die de Kamer hierover moet informeren. Dit is een klassiek DEFL-patroon: 'het is aan de minister om'.	MIN_POL	
